date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:09	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%223600082-16ee-54292fde274d2%22	http://www.midiplus.com.tw/AudioInterface.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image001.jpg	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:09	386/386	---M--	200	added ('OK')	image/png	etag:%223600083-182-54292fde62622%22	http://www.midiplus.com.tw/AudioInterface.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image002.png	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:11	79884/79884	---M--	200	added ('OK')	text/html	etag:%222f4bb2f-1380c-5426c2dabeed6%22	http://www.midiplus.com.tw/AudiolinkPLUS4x4.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkPLUS4x4.html	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:12	22915/22915	---M--	200	added ('OK')	image/png	etag:%223600085-5983-54292fdefceca%22	http://www.midiplus.com.tw/AudioInterface.files/image004.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image004.png	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:14	73796/73796	---M--	200	added ('OK')	text/html	etag:%222f49d9b-12044-5426c2d41ea36%22	http://www.midiplus.com.tw/smartface.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/smartface.html	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:15	2453/2453	---M--	200	added ('OK')	image/jpeg	etag:%223600087-995-54292fdf7e902%22	http://www.midiplus.com.tw/AudioInterface.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image006.jpg	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:17	74370/74370	---M--	200	added ('OK')	text/html	etag:%222f43b2e-12282-5426c2da697a6%22	http://www.midiplus.com.tw/AudiolinkIII.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.html	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:17	3948/3948	---M--	200	added ('OK')	image/jpeg	etag:%22360008a-f6c-54292fe0579aa%22	http://www.midiplus.com.tw/AudioInterface.files/image008.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image008.jpg	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:19	76065/76065	---M--	200	added ('OK')	text/html	etag:%222f4bb2e-12921-5426c2d557236%22	http://www.midiplus.com.tw/Studio%20M.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.html	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:20	31748/31748	---M--	200	added ('OK')	image/png	etag:%22360008d-7c04-54292fe140452%22	http://www.midiplus.com.tw/AudioInterface.files/image010.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image010.png	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:23	77612/77612	---M--	200	added ('OK')	text/html	etag:%222f4bb2d-12f2c-5426c2d50af76%22	http://www.midiplus.com.tw/Studio%202.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.html	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:24	22360/22360	---M--	200	added ('OK')	image/png	etag:%22360008f-5758-54292fe1da142%22	http://www.midiplus.com.tw/AudioInterface.files/image012.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image012.png	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:08:24	502/502	---M--	200	added ('OK')	application/xml	etag:%223782295-1f6-5426c82108445%22	http://www.midiplus.com.tw/Sound%20module.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/filelist.xml	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:25	229/229	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:08:19%20GMT	http://www.midiplus.com.tw/Sound%20module.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/editdata.68.delayed	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:26	218/218	---M--	200	added ('OK')	application/xml	etag:%22378229d-da-5426c83628b6d%22	http://www.midiplus.com.tw/Sound%20module.files/item0013.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/item0013.xml	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:26	3129/3129	---M--	200	added ('OK')	text/plain	etag:%22378229f-c39-5426c8369328d%22	http://www.midiplus.com.tw/Sound%20module.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/themedata.thmx	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:27	314/314	---M--	200	added ('OK')	application/xml	etag:%223782294-13a-5426c820dffbd%22	http://www.midiplus.com.tw/Sound%20module.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:28	1748/1748	---M--	200	added ('OK')	text/html	etag:%223782296-6d4-5426c8212e5a5%22	http://www.midiplus.com.tw/Sound%20module.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/header.html	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:29	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%223782297-16ee-5426c82156645%22	http://www.midiplus.com.tw/Sound%20module.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/image001.jpg	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:30	386/386	---M--	200	added ('OK')	image/png	etag:%223782298-182-5426c8217ac4d%22	http://www.midiplus.com.tw/Sound%20module.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/image002.png	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:32	77088/77088	---M--	200	added ('OK')	text/html	etag:%222f4bd3f-12d20-5426c2e4c499e%22	http://www.midiplus.com.tw/miniEngine.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.html	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:32	4287/4287	---M--	200	added ('OK')	image/jpeg	etag:%22378229a-10bf-5426c83581b8d%22	http://www.midiplus.com.tw/Sound%20module.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/image004.jpg	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:34	81711/81711	---M--	200	added ('OK')	text/html	etag:%222f4bb2c-13f2f-5426c2e647906%22	http://www.midiplus.com.tw/S-Engine.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.html	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:35	4371/4371	---M--	200	added ('OK')	image/jpeg	etag:%22378229c-1113-5426c835fa53d%22	http://www.midiplus.com.tw/Sound%20module.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/image006.jpg	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:08:36	500/500	---M--	200	added ('OK')	application/xml	etag:%22360030a-1f4-539d78114f98a%22	http://www.midiplus.com.tw/DigitalPiano.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/filelist.xml	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:37	229/229	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:08:31%20GMT	http://www.midiplus.com.tw/DigitalPiano.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/editdata.74.delayed	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:37	218/218	---M--	200	added ('OK')	application/xml	etag:%223600314-da-539d781425aba%22	http://www.midiplus.com.tw/DigitalPiano.files/item0013.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/item0013.xml	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:38	3129/3129	---M--	200	added ('OK')	text/plain	etag:%223600316-c39-539d78147f83a%22	http://www.midiplus.com.tw/DigitalPiano.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/themedata.thmx	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:39	314/314	---M--	200	added ('OK')	application/xml	etag:%223600309-13a-539d78112a7ca%22	http://www.midiplus.com.tw/DigitalPiano.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/colorschememapping.xml	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:40	1746/1746	---M--	200	added ('OK')	text/html	etag:%22360030b-6d2-539d781175702%22	http://www.midiplus.com.tw/DigitalPiano.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/header.html	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:41	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%22360030c-16ee-539d7811a3562%22	http://www.midiplus.com.tw/DigitalPiano.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/image001.jpg	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:41	386/386	---M--	200	added ('OK')	image/png	etag:%22360030d-182-539d7811cfc52%22	http://www.midiplus.com.tw/DigitalPiano.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/image002.png	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:44	84864/84864	---M--	200	added ('OK')	text/html	etag:%222f49d9e-14b80-5426c2d6c4dc6%22	http://www.midiplus.com.tw/xp88c.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.html	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:44	6040/6040	---M--	200	added ('OK')	image/jpeg	etag:%22360030f-1798-539d78125e1aa%22	http://www.midiplus.com.tw/DigitalPiano.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/image004.jpg	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:47	102950/102950	---M--	200	added ('OK')	text/html	etag:%222f49d87-19226-5426c2ddc6516%22	http://www.midiplus.com.tw/e9.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.html	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:48	5610/5610	---M--	200	added ('OK')	image/jpeg	etag:%223600311-15ea-539d7813892d2%22	http://www.midiplus.com.tw/DigitalPiano.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/image006.jpg	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:08:48	885/885	---M--	200	added ('OK')	application/xml	etag:%223600330-375-53a68de53193c%22	http://www.midiplus.com.tw/DrumComponent.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/filelist.xml	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:08:49	230/230	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:08:43%20GMT	http://www.midiplus.com.tw/DrumComponent.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/editdata.80.delayed	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:08:50	218/218	---M--	200	added ('OK')	application/xml	etag:%223600375-da-53a68deaa45a4%22	http://www.midiplus.com.tw/DrumComponent.files/item0025.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/item0025.xml	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:08:51	3129/3129	---M--	200	added ('OK')	text/plain	etag:%223600337-c39-53a68deb05084%22	http://www.midiplus.com.tw/DrumComponent.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/themedata.thmx	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:08:51	314/314	---M--	200	added ('OK')	application/xml	etag:%22360032f-13a-53a68de507d44%22	http://www.midiplus.com.tw/DrumComponent.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/colorschememapping.xml	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:08:54	1747/1747	---M--	200	added ('OK')	text/html	etag:%223600331-6d3-53a68de55a594%22	http://www.midiplus.com.tw/DrumComponent.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/header.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:08:55	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%223600332-16ee-53a68de58c274%22	http://www.midiplus.com.tw/DrumComponent.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image001.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:08:55	386/386	---M--	200	added ('OK')	image/png	etag:%223600333-182-53a68de5bb45c%22	http://www.midiplus.com.tw/DrumComponent.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image002.png	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:08:58	69100/69100	---M--	200	added ('OK')	text/html	etag:%222f4bb2a-10dec-5426c2d74bdee%22	http://www.midiplus.com.tw/Z10.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Z10.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:08:59	40277/40277	---M--	200	added ('OK')	image/png	etag:%223600366-9d55-53a68de64303c%22	http://www.midiplus.com.tw/DrumComponent.files/image004.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image004.png	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:01	69185/69185	---M--	200	added ('OK')	text/html	etag:%222f4bb41-10e41-5426c2d7bbee6%22	http://www.midiplus.com.tw/Z11.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Z11.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:02	41372/41372	---M--	200	added ('OK')	image/png	etag:%223600368-a19c-53a68de6dd8e4%22	http://www.midiplus.com.tw/DrumComponent.files/image006.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image006.png	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:05	69065/69065	---M--	200	added ('OK')	text/html	etag:%222f4bb4c-10dc9-5426c2d813556%22	http://www.midiplus.com.tw/Z12.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Z12.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:05	5091/5091	---M--	200	added ('OK')	image/jpeg	etag:%2236002fd-13e3-53a68de7d6d2c%22	http://www.midiplus.com.tw/DrumComponent.files/image008.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image008.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:09	70267/70267	---M--	200	added ('OK')	text/html	etag:%222f4bb4d-1127b-5426c2de6e0ae%22	http://www.midiplus.com.tw/ED6.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED6.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:10	5626/5626	---M--	200	added ('OK')	image/jpeg	etag:%223600300-15fa-53a68de853174%22	http://www.midiplus.com.tw/DrumComponent.files/image010.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image010.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:12	69765/69765	---M--	200	added ('OK')	text/html	etag:%222f4bb4e-11085-5426c2def9b0e%22	http://www.midiplus.com.tw/ED7.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED7.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:13	5790/5790	---M--	200	added ('OK')	image/jpeg	etag:%223600302-169e-53a68de8cc2f4%22	http://www.midiplus.com.tw/DrumComponent.files/image012.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image012.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:15	69004/69004	---M--	200	added ('OK')	text/html	etag:%222f4bb4f-10d8c-5426c2df4d6e6%22	http://www.midiplus.com.tw/ED8.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED8.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:17	5600/5600	---M--	200	added ('OK')	image/jpeg	etag:%22360036e-15e0-53a68de94e8e4%22	http://www.midiplus.com.tw/DrumComponent.files/image014.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image014.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:19	68859/68859	---M--	200	added ('OK')	text/html	etag:%222f4bb51-10cfb-5426c2dfe0e46%22	http://www.midiplus.com.tw/ED9.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED9.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:20	6469/6469	---M--	200	added ('OK')	image/jpeg	etag:%223600370-1945-53a68de9f3984%22	http://www.midiplus.com.tw/DrumComponent.files/image016.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image016.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:22	68649/68649	---M--	200	added ('OK')	text/html	etag:%222f4bb50-10c29-5426c2df97a66%22	http://www.midiplus.com.tw/ED9%20pro.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED9%20pro.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:23	6391/6391	---M--	200	added ('OK')	image/jpeg	etag:%223600372-18f7-53a68dea76744%22	http://www.midiplus.com.tw/DrumComponent.files/image018.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image018.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:09:23	371/371	---M--	200	added ('OK')	application/xml	etag:%2236002c8-173-539d7b4f2d271%22	http://www.midiplus.com.tw/Accessories.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/filelist.xml	(from http://www.midiplus.com.tw/Accessories.htm)
10:09:24	228/228	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:09:18%20GMT	http://www.midiplus.com.tw/Accessories.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/editdata.98.delayed	(from http://www.midiplus.com.tw/Accessories.htm)
10:09:25	3129/3129	---M--	200	added ('OK')	text/plain	etag:%2236002ce-c39-539d7b5064ad1%22	http://www.midiplus.com.tw/Accessories.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/themedata.thmx	(from http://www.midiplus.com.tw/Accessories.htm)
10:09:26	314/314	---M--	200	added ('OK')	application/xml	etag:%2236002c7-13a-539d7b4f01f09%22	http://www.midiplus.com.tw/Accessories.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Accessories.htm)
10:09:27	1745/1745	---M--	200	added ('OK')	text/html	etag:%2236002c9-6d1-539d7b4f57639%22	http://www.midiplus.com.tw/Accessories.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/header.html	(from http://www.midiplus.com.tw/Accessories.htm)
10:09:28	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%2236002ca-16ee-539d7b4f8be11%22	http://www.midiplus.com.tw/Accessories.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/image001.jpg	(from http://www.midiplus.com.tw/Accessories.htm)
10:09:29	386/386	---M--	200	added ('OK')	image/png	etag:%2236002cb-182-539d7b4fb5a09%22	http://www.midiplus.com.tw/Accessories.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/image002.png	(from http://www.midiplus.com.tw/Accessories.htm)
10:09:31	63717/63717	---M--	200	added ('OK')	text/html	etag:%222f49d9c-f8e5-5426c2d4b67e6%22	http://www.midiplus.com.tw/sp2.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/sp2.html	(from http://www.midiplus.com.tw/Accessories.htm)
10:09:32	5961/5961	---M--	200	added ('OK')	image/jpeg	etag:%2236002cd-1749-539d7b5036889%22	http://www.midiplus.com.tw/Accessories.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/image004.jpg	(from http://www.midiplus.com.tw/Accessories.htm)
